position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0.0731091144656994,0.3651629194574635,0.30732688634939787,0.7605200502937025,-0.6432612119841258,-0.03134050343329501,-0.08271661926436126
0.06849379868724223,0.4312062268006003,0.336818798459779,0.7610454914070499,-0.6125313751972984,-0.056918859554243834,-0.20585266050005985
0.06594597428012089,0.4623178297415471,0.34388289157900453,0.7565441071736552,-0.5968038961685402,-0.0632251792635746,-0.2597473775150694
0.06424540362885384,0.47127524366355583,0.34312093136829536,0.7557092798576936,-0.5935050748434311,-0.06535789166439138,-0.26904192325592013
0.0577120732897366,0.48544072840930835,0.3454607193110262,0.7553580793340072,-0.5884027388844264,-0.07825336879574026,-0.27765590058607303
0.028579807375593298,0.4900791573234441,0.34456872609326283,0.7798080695730107,-0.5688620042718998,-0.08191376322021804,-0.24816432080312006
-0.03455652403542053,0.4847442309159651,0.3229433771780622,0.8105238020407365,-0.5527932674552775,-0.09078325207546212,-0.17096540856018339
-0.08152902569365422,0.4700305554332359,0.30763428826074835,0.8248114025408221,-0.5452313645838831,-0.0914995521906992,-0.11847675409775626
-0.13947706187869705,0.44716770669587813,0.29335379097790376,0.838011896854521,-0.5334447532090779,-0.09088498119397756,-0.07009048578348023
-0.1860702232687264,0.4236022826852882,0.281407689374401,0.8507116511115679,-0.5175486863689187,-0.0833580275429821,-0.03852899096758325
-0.22267974775929025,0.4019164673085789,0.2727625024760436,-0.8615495839160293,0.5017108348247141,0.07540830262868793,0.01822472409298053
-0.24812433199029355,0.38369761785793494,0.26486402797661823,-0.8723048041934963,0.4844577374056899,0.06615367004773014,0.0029531657457807716
-0.27365353277419624,0.36280586064556763,0.2573115945446621,-0.8844058899266626,0.4629695415410091,0.05660254452058437,-0.01678026883369574
-0.2948437573115673,0.34224961854675573,0.2488742626292787,-0.8936596406294037,0.4452800077321168,0.04364465325583093,-0.034544256633908095
-0.30601964114824987,0.3310009461128717,0.24525304686486876,-0.8962099952598422,0.43941179949894055,0.03896124308115748,-0.04697804162613692
-0.3162223232953128,0.32296044791921685,0.2396594966732925,-0.8993786423747165,0.4323880834144331,0.034530726902813696,-0.05446312386347826
-0.321297922782051,0.32073767301689127,0.23391979914938654,-0.9007747539170289,0.42929445335801436,0.033574895201307936,-0.056425538845283355
-0.3225492334118252,0.32444737986669714,0.2253249828961539,-0.8994628507227853,0.4317253609425757,0.036789596795728914,-0.05680069063181395
-0.32173950189338213,0.32772561749982904,0.21692132343540788,-0.8983793274229697,0.43408999754232136,0.03491929548835798,-0.05710604955131137
-0.31664185354873176,0.3318584645233518,0.21270390048075674,-0.896562607502342,0.4380644935028209,0.03172499893048856,-0.057170926208860454
-0.3101859426523361,0.3374489463828304,0.21116082478837733,-0.8930639043443975,0.44521759572814096,0.03117199297245761,-0.056977733065816195
-0.30876906901896756,0.3375833704686899,0.20856897618357756,-0.8924756876742591,0.4466012710700489,0.027354590817771352,-0.05732519472419965
-0.31111233517233755,0.33594257026462954,0.20786975386170753,-0.8933000353145671,0.444863704399134,0.02877522396041429,-0.05730024346633127
-0.3139481351277268,0.334882504831547,0.2047229177184341,-0.893424024723726,0.44466244271859406,0.027490091536900487,-0.057559699002734326
-0.31404463866973775,0.33409452446437043,0.20124309466833673,-0.8935063877638222,0.444691788019479,0.023190515293890036,-0.057946084368912916
-0.313627678435768,0.3335554291747242,0.19683972708993056,-0.893583594738376,0.4446812692200766,0.019276896576370797,-0.05826945407027098
-0.3120551561812135,0.3329484960018174,0.19177069024279558,-0.8939061908835043,0.44417931277354716,0.013484289857975777,-0.05877613402724999
-0.31072683540231405,0.33243495120762545,0.18782121651939804,-0.8940963833445948,0.4438951251433136,0.010397222650780955,-0.05865724955423352
-0.31031811598112224,0.33235837737921653,0.18620700286898872,-0.894318650701404,0.44346144874936205,0.011252507804751753,-0.05839071457724477
-0.3101177855963822,0.3322306206805643,0.18509485144881305,-0.8946814350999259,0.44273929814637875,0.011836397455085614,-0.05819745062864922
-0.31073007620069576,0.3326332863928523,0.18383830720411534,-0.8947541834047302,0.4425276864624906,0.015302245450963101,-0.05787952382361369
