position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0.11950827183457025,0.33796986299354953,0.3280902796906924,0.7793975303501501,-0.6197598758426748,-0.013098226904034187,-0.09091546860424662
0.13148778892517649,0.33110063121568073,0.3558876569813487,0.773501245133397,-0.619758479756646,-0.012577530911928854,-0.13204944628045762
0.1543352498669638,0.31627682155674564,0.40219379530994404,0.7598272934703177,-0.6178284654127277,0.018666229056310685,-0.20149948713617796
0.17341326596133982,0.2959155048361957,0.451413430681478,0.7394699254853325,-0.6176491794530017,0.05586252636074343,-0.26186465697445
0.18581957475958527,0.2795527994684206,0.4843104009022837,0.7240148322692419,-0.6122398181074742,0.08988036663683453,-0.3047727800691799
0.2000717113608572,0.2703829940538641,0.4910195969359801,0.7125629439050533,-0.6113198475818129,0.12790459487203118,-0.3196599905157585
0.21321096422217073,0.2651340655878639,0.48695316182960147,0.7055560074723308,-0.6078833246875253,0.1736813651607612,-0.32016147064011247
0.22273697170076354,0.2736676024674923,0.4653131709004239,0.6993994233433085,-0.6029964009079039,0.20776083734509893,-0.3226007154127617
0.22795371089168065,0.2855351161059857,0.4367082205196532,0.6989743951500884,-0.597079745656073,0.21874408299622639,-0.3272332477087065
0.2256881249999624,0.2972066112726965,0.4041520882532206,0.7093429292030411,-0.595922230611317,0.1974381066986801,-0.3205113069395879
0.20490109273549617,0.3114142551306783,0.36763814413644635,0.7421939285693178,-0.5930234594099006,0.14000560478121724,-0.2790515716031764
0.15429670943704893,0.32815173556942745,0.333115588858121,0.7781557610593958,-0.5834788923449624,0.09734551665663198,-0.21106833989213525
0.0980729897045461,0.3348308470416152,0.31542687983332773,0.8040356328291456,-0.5736661651323373,0.05464558471542307,-0.14645030622877847
0.04041555238818674,0.3347721988429136,0.3091445836403286,0.8250388578443569,-0.5592988612204661,0.01502862615412408,-0.07918211464900816
-0.015009386477146211,0.33079964413945157,0.318828937762654,0.840082980059471,-0.5419939218882341,-0.010831272566468564,-0.019643288553588746
-0.05015135271321315,0.3279539080461957,0.32961775724933096,-0.8478641167169882,0.5297591378426907,0.02100898568688726,-0.0063496437930297646
-0.0941258984424032,0.3264881183300079,0.3345021419069928,-0.8563093273695743,0.5138522566210858,0.032885976857118505,-0.04010868673290004
-0.14124657593925272,0.3249294851273885,0.333403832010576,-0.866362920409209,0.4918903799136053,0.04707965015855441,-0.07240615187553877
-0.17918156891908832,0.32353493791425914,0.3253371047579028,-0.872666189175868,0.4730458589660854,0.061867936821728926,-0.10418107303022478
-0.20539410080891185,0.3230438332997259,0.3129552815108319,-0.8754245990517997,0.46091524555770974,0.06769593396713834,-0.12886492273613034
-0.22158372877566107,0.32224969523497055,0.30324723392919384,-0.8802095046167265,0.44959172945047515,0.06838984731088801,-0.13572521348998084
-0.23618763219123562,0.3244632581001179,0.2874825215117648,-0.8843767848328488,0.4408780180615442,0.06568116824470903,-0.13852891314396534
-0.25054890243929573,0.3274765641564117,0.26891711389432615,-0.888607183761731,0.4318571077146042,0.06845979594240946,-0.138527859374731
-0.2598347902768659,0.33045913646107783,0.25350688723946946,-0.8907501344768576,0.42702874189984236,0.07167834351482143,-0.13810454949735926
-0.2686932923662978,0.33479128700472266,0.23718116440515488,-0.8921020456680232,0.42337297678900937,0.07759594427203119,-0.13743410083481095
-0.2773747972685687,0.3370606005523701,0.22447607906501724,-0.8940698965721656,0.4186480427200036,0.08236314152023698,-0.1363420305300761
-0.28226187069585673,0.33845828050967286,0.21528763043240517,-0.894968902626871,0.41654885851307855,0.08293066851208186,-0.1365291764512059
-0.2846905350159056,0.33919268371749267,0.2098713913901396,-0.8954497775651454,0.4156162020405426,0.0814509883770584,-0.13710800469821524
-0.28579093617227885,0.33955028191954284,0.20735197921241505,-0.8955601273905115,0.4154967769914832,0.08024602820881752,-0.13745930850506352
-0.2881832449933726,0.34069781561855933,0.20353815337183612,-0.895188865250803,0.41588118484310427,0.0831398244389052,-0.136994544478033
-0.29098887109327454,0.3405336870541753,0.1997186360539951,-0.8957556534482618,0.4145518420002712,0.0835595009167137,-0.13706345032943384
-0.2921475237036074,0.3403783465680682,0.19599789073016952,-0.896156993807454,0.4140270451052574,0.08080612109044828,-0.1376757755224629
-0.2931993477149858,0.3402304807798021,0.1906222122009936,-0.8963452138009089,0.41425162070396215,0.07545316713550791,-0.13880804014741094
-0.2935909851676147,0.3401991857577316,0.18651228630364847,-0.8964423557286944,0.4145446239427411,0.07100614745860996,-0.1396495064038764
-0.2942464158376161,0.3401805397403644,0.18427299260524155,-0.8965560628254919,0.4143996374991383,0.06994000234785637,-0.13988767895357218
-0.2944528296828044,0.34044296049136724,0.1830781384305536,-0.8964583484925024,0.41458405158891104,0.07037227922180443,-0.13975062040415717
-0.29480273809555,0.3404842038958144,0.1829180259664735,-0.8963094817282807,0.41480202927179627,0.07108849271964444,-0.1396961548462606
