position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0.11166227386799979,0.30626089851505117,0.3200298720228357,0.7672527100605512,-0.6360010320258447,0.026661173537017444,-0.07819941171408754
0.12694467457221958,0.29887426600848277,0.3795193144241412,0.7588974029439151,-0.6235928876756038,0.043135425928066226,-0.18260880941342078
0.13822579803441348,0.28576050321840285,0.4278292686822748,0.7420071601345378,-0.6202652771052156,0.055797074402477956,-0.24815931740475347
0.14670164059574042,0.27438908258269123,0.4603513854817951,0.724341977478356,-0.6194171260830122,0.06620036544994418,-0.295412652390009
0.15362463105742108,0.26651976380925047,0.4798441512738877,0.711860218834189,-0.6146531081874613,0.08199975381578456,-0.3297463052271914
0.15713474501846314,0.26335075773846467,0.4901504715018442,0.706398103967246,-0.6088682946239864,0.09448548759836457,-0.3483584520956223
0.1529973633748484,0.2644247949379644,0.4861419883197726,0.7215216922163494,-0.6054276815943258,0.1015794557414379,-0.32022708222736046
0.10188941862417027,0.28333145637009904,0.4585487638719442,0.7701292581314589,-0.5979245096838803,0.0447093336175846,-0.2176884975754375
0.03186530793628904,0.2977346106332548,0.42814796056726445,0.8047626114286184,-0.5845224765035064,-0.0009464726206039615,-0.10339109196819667
-0.06172535931935913,0.30618060778640743,0.3966543778489434,-0.8347653271785371,0.549738177365807,0.029927510821423607,-0.007689537246415714
-0.11699085780340353,0.3113487539911737,0.3753329593992723,-0.8491836863040414,0.5221815499657393,0.04951131470449916,-0.06133616801439329
-0.15472961470584323,0.31271220508433045,0.35840383364514816,-0.857287861604313,0.5012453418726163,0.06381848337683904,-0.09868044779179011
-0.19089398495578505,0.3170748790060129,0.3334821176503101,-0.8673781403397385,0.4783839500420615,0.06912121994935952,-0.11843232225893192
-0.2188094547073223,0.32018802610065855,0.3083083194725914,-0.8750902950491573,0.46091465750469857,0.069495253884679,-0.13017320651965866
-0.236503501323104,0.324860163182991,0.2869375728212754,-0.8788978888875556,0.4519546896164314,0.06814099170468009,-0.13650005381763067
-0.24798627817981533,0.32898613590343256,0.26718227174787745,-0.880992442842496,0.44771110510502765,0.06186738730077978,-0.13992679660673102
-0.2560758346479984,0.3281463450151927,0.25271588757600383,-0.8842212298775397,0.4415962104126016,0.052130797224532316,-0.14292649706690141
-0.2625285305812204,0.33036818088908443,0.23966554930787967,-0.8857560240114618,0.4387024174899532,0.049443630947362135,-0.14328915581654614
-0.27089271647914537,0.3324574634668434,0.22829135909827064,-0.8874838458748169,0.43513738125695284,0.051458512930054844,-0.14275820183482507
-0.2800704116511914,0.33469087423588184,0.21921505406506747,-0.8896973671863975,0.430147944654747,0.05605378990673301,-0.14237033809042204
-0.2898837962481896,0.33910588260669505,0.21064630476198243,-0.8909126036882556,0.42704682963171164,0.06377653780074127,-0.1408484686358625
-0.29677720094080934,0.3429327800797076,0.2055500940988065,-0.8914955757156492,0.4252968070928101,0.06798134723813316,-0.1404877246729159
-0.30321448813376284,0.34496373626346616,0.20035954153950536,-0.89219785432974,0.4233864034472012,0.07223709527215173,-0.13967370608705762
-0.30630172664520017,0.34530874714851567,0.19605235327886653,-0.892671971379007,0.4224669513245764,0.07203800534011988,-0.13953118769455222
-0.3078324949826793,0.34436942220650896,0.1899290764470704,-0.8929441299530936,0.4226865193026858,0.06566994165184208,-0.14026526991930985
-0.30842492313931885,0.3417069596006549,0.18378240893122588,-0.8933072303581484,0.42269054744683543,0.05710928229535122,-0.14168070851269213
-0.30819528066671853,0.34039996668595013,0.18085882907759293,-0.8933517595419027,0.42291251136880587,0.05292302283354343,-0.14236149446137503
-0.3074812222504785,0.3399147336426538,0.17906550925404613,-0.8933494570642806,0.4231152025625588,0.05024529351151303,-0.14274341807362512
-0.30667650676647285,0.339971079749466,0.17784589043361881,-0.8934646574401702,0.42294676935532605,0.048731558687368386,-0.14304604638056706
