shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq
-1.5278407680143553,-1.677550710868506,-1.4666401798515478,-1.6200909241271924,1.4470327568080017,1.6447599112462696,-7.734130179986771,233.1573404163467,1079.2468919052092,-1.5701744178618384,0.053293462981366634,-0.0013848728262739471,0.7070883936670584,-0.7066227030708175,0.019335008126522186,0.018344386252407148
-1.566754397946163,-1.686165633321853,-1.409562986310372,-1.6355585122389213,1.505715800573025,1.5745380109323408,-8.278501196054911,233.17913101683288,1079.24542866455,-1.5701723309481306,0.05119093013767323,-0.00104078366005566,0.7071049990612385,-0.7066450771563444,0.018470130896241662,0.017723134541768392
-1.5706389898576063,-1.6852414974074068,-1.4139567683701906,-1.6349716627491708,1.5122043492048014,1.7086995522566164,-8.222498427933019,233.17829252819598,1079.2460931625749,-1.5701673813109147,0.05361496341985572,-0.0009936438431858631,0.7070842956494168,-0.7066208908777455,0.019310508321922205,0.018596227828746446
-1.5745914800894638,-1.6839861110218912,-1.4339253871115774,-1.632592377126551,1.5150476250973737,2.36556318258671,-8.024033246457236,233.17371520447446,1079.247225564638,-1.5701570439585306,0.06540815013027806,-0.001005145866283701,0.7069660602683786,-0.7064910206973563,0.023483606685196567,0.02275846039762027
-1.5752130214826945,-1.6793441884478626,-1.4463412619102833,-1.6335657271965371,1.5143488702300059,2.8446363456526864,-7.837791714318378,233.1687823498481,1079.2487650959843,-1.5701486141580403,0.07408415290999296,-0.0010222308751052693,0.7068638152097918,-0.7063793585947133,0.0265562381667482,0.02581694623323229
-1.5731632942176839,-1.662960183907635,-1.4539326434722586,-1.636111834016607,1.5142409040360427,3.15562498724437,-7.514310989446169,233.15939367668008,1079.2530170381153,-1.5701360983236097,0.07997465391089077,-0.0009838379715358789,0.7067885457421891,-0.706294256065072,0.028624548406558554,0.027910762899793704
-1.3929349040346801,-1.5707626183389805,-1.5642604272005887,-1.6359770913541838,1.5167990432625025,3.183211815091031,-5.830617321698364,233.0757118426791,1079.2749484943024,-1.570040965455614,0.08398724549726516,0.00221450298986089,0.7067168788787399,-0.7062489670299897,0.028914480890886846,0.0304565669729151
-0.9487654519703862,-1.5147487981289183,-1.6948226966782969,-1.6298883990199893,1.517289487252214,3.184515272070054,-5.631747342399641,232.9902731858345,1079.2831032140841,-1.5699568253258755,0.08715897880733987,0.009982487815073209,0.7065693970468879,-0.7062838660886268,0.02729364699050466,0.034319739125724835
-0.6823729562064167,-1.5397883024446308,-1.7486585381620015,-1.5952587376169396,1.518664886600196,3.18709436215061,-6.716050427905044,232.96152031844034,1079.2776108082323,-1.5699587758469422,0.08710219748362638,0.01465577514471116,0.7064876079036988,-0.7063471293340137,0.025623134735510134,0.03595062901304389
-0.6576919689872863,-1.6849432766373464,-1.790627751579447,-1.3064849413366728,1.5214323826136449,3.180926154704551,-9.285935406897652,232.98682679911244,1079.250462503368,-1.570139885527726,0.08015593791463703,0.015119614198466587,0.7065365200856629,-0.7065010940620754,0.023000811271795776,0.03366470785810218
-0.6553557135161656,-1.8097232592264547,-1.8465261263995314,-1.056068460020934,1.5220832186053315,3.18009715809173,-11.24888625312398,233.00876268920936,1079.2202591643743,-1.5702882920741388,0.07457063083234136,0.015160267897331377,0.7065747452791695,-0.7066153699375269,0.021009701533977056,0.031708685611073914
-0.6614714130122741,-1.9188670390349691,-1.8995701281845003,-0.842688038629775,1.5557418033510708,3.179775748716733,-12.944639221576063,233.02825584532704,1079.190220309449,-1.5704052240506268,0.06986314057934587,0.01563246175406372,0.7065990164764365,-0.7067086870474961,0.019176999756123237,0.03021430532860979
-0.6961300624553701,-2.0831401315689657,-1.8568188015553966,-0.7035311092619302,1.5609340409750834,3.1522558306773547,-16.04988789789111,233.07524068264044,1079.1352107546813,-1.5705689941879104,0.0633430328140922,0.015107122649448124,0.7066432175814811,-0.7068208207625657,0.0170554680879322,0.0277272680032905
-0.6962026609337948,-2.205890347485671,-1.812975317103701,-0.6403061261484059,1.5537717469489452,3.1538754157273647,-18.487156358893518,233.10521978546126,1079.0865694083632,-1.570679043252404,0.059361711401727246,0.014974109513674875,0.706659874385484,-0.7068912018082149,0.015693639667084397,0.02627471053369556
-0.6884819686840057,-2.2546361778059523,-1.7878019500688946,-0.6354494767547996,1.51943352021243,3.159409413318875,-19.46318145942426,233.11567857118035,1079.0653109715684,-1.570718161356701,0.05808395302076194,0.014507263321976903,0.7066686998277721,-0.7069113267340206,0.015406470235951474,0.025658633902479
-0.6873137861374611,-2.2985169734188853,-1.7706056637435632,-0.6466584245069897,1.132934813933926,3.1585686372011432,-19.626133957931266,233.1327305050641,1079.0452789870856,-1.5707552813507284,0.05719954529884112,0.0077798581958123105,0.7067481170489263,-0.7068764165785828,0.01747119133855935,0.0229692883222511
-0.6924323172939447,-2.3079130207767453,-1.7719104161903474,-0.7320684060129995,0.7977887285551278,3.16235810279241,-19.01319372069282,233.1371430346026,1079.042258323593,-1.5707485984813254,0.05861522302146284,0.0018415307537114679,0.7068006121962817,-0.7068050353877242,0.020070345727372475,0.0213709562702058
