shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq
-1.466317822675564,-1.6933458582642598,-1.496193416582522,-1.5919024905233659,1.4092870221822105,1.725103882495245,-7.966927657599425,233.15008773761173,1079.2421656953607,-1.5701968009674234,0.05444435307421643,-0.0009700350341615117,0.7070659007967944,-0.7066234592579509,0.019595103917611625,0.018897900920547644
-1.491456593419205,-1.683241600362513,-1.458609355690387,-1.6226133888524352,1.4997795595642014,1.6218058647600386,-8.129417069214536,233.15646057596277,1079.247519177995,-1.5701568951751799,0.05269685997818695,0.000171155857130427,0.7070857068701776,-0.7066369058469899,0.018574480424162404,0.01868355190711296
-1.4936814760638601,-1.683656736539228,-1.4552434970822374,-1.6267198183016471,1.5067341654663817,1.619220744847631,-8.160832439537367,233.1575140735138,1079.2476222900705,-1.5701537825834728,0.05265734130865328,0.00025380396925739855,0.7070864037714102,-0.706636938449653,0.018531336781116632,0.018698780099790438
-1.491156350754892,-1.6711349353999188,-1.4545825960571435,-1.6245979755907345,1.5105839357082695,1.9067156049624934,-7.986878372984796,233.1521821621834,1079.2508508252522,-1.5701474693109003,0.05784494836118579,0.0003686303810780557,0.7070365439042969,-0.7065854621907005,0.020324825352560576,0.020572109250377713
-1.456500233433223,-1.6519751062225005,-1.4351064245161067,-1.612922603642697,1.5096540812528094,2.7264901387832534,-8.007302806400665,233.14428477146188,1079.2548853414332,-1.570152800830202,0.07194349857247523,0.0009661498569346191,0.7068643178958929,-0.7064341403142417,0.02509730623752692,0.025763670229064454
-1.4485881704212384,-1.6312996317667796,-1.4694994606730527,-1.6190201236903712,1.5096496645333193,3.0134451169077865,-7.40297011727435,233.12708047961746,1079.2606748396583,-1.570124306964807,0.07801898363570758,0.0011095839128018388,0.7067908040911699,-0.706346574766154,0.02719427416618271,0.027959739284438737
-1.2820595873768872,-1.6383668712265613,-1.503601275578995,-1.6193742042850894,1.5145734426341857,3.043265624864389,-7.908786392875028,233.10051011100728,1079.259910411424,-1.5701093926186283,0.07901724645481388,0.004103486208851753,0.7067388448964884,-0.7063680975922707,0.026489910191299867,0.02937006088367119
-1.0246833905321737,-1.6428185698692364,-1.5399026224757377,-1.6142429782304049,1.5129597389803249,3.049931479425128,-8.721520663886228,233.05851535676933,1079.2593550816546,-1.5700977452903284,0.07959976814874135,0.008568396549566336,0.7066665815710231,-0.7064140795598354,0.025118986167980244,0.031153285930184096
-0.7596513912318061,-1.6663749180209846,-1.5918793302737304,-1.6134934980987816,1.5127406914901187,3.049580251607066,-9.731054170976847,233.01478197568235,1079.2545888156849,-1.5700850338544612,0.080076419774239,0.013191265286357256,0.7065893373001976,-0.7064601504941397,0.023654787217971783,0.032954745017032334
-0.709537323592953,-1.7886203225512451,-1.5914482213664412,-1.6074421764915134,1.5126969360156677,3.0550963958748727,-11.904808916986083,233.03058018465455,1079.2251195397316,-1.5701446463990838,0.077926756271868,0.014060518157673294,0.7065892498430909,-0.7065160872406762,0.022586879817375137,0.03250358959282287
-0.7049214317009165,-1.926428028228692,-1.6513253941324857,-1.3199574068268585,1.512683275378203,3.064527791477346,-14.114577665196313,233.05657858700306,1079.1866436845773,-1.5703137105385947,0.07171589386011448,0.014128297528573794,0.706626066856598,-0.7066431823604519,0.020364797643525855,0.030336273324290584
-0.7156351200745522,-2.1258954212237593,-1.623207686596877,-1.09719281791192,1.5101516372386516,3.0533975218468634,-17.886641811702766,233.10699045882842,1079.1142589350204,-1.5705223249310614,0.0636643052191053,0.013882943371598993,0.7066721553988078,-0.7067909417968359,0.017602307013761916,0.027407812129725363
-0.7175541404827557,-2.282761606970692,-1.6028999678337392,-0.8627629656938567,1.511026461866869,3.0622148575511527,-20.971890664581757,233.1462877973306,1079.0429961935988,-1.5707120147732145,0.05663685179088828,0.013853342837267201,0.706697438010441,-0.7069152078765427,0.015126151414510122,0.024916250234106437
-0.7191960869699845,-2.3564185361713386,-1.5713358457302053,-0.7643247603193066,1.5107953821904967,3.0783004740395588,-22.58519051501606,233.1672349159683,1079.0028415836844,-1.570805892407023,0.05336431035121336,0.013815502108299101,0.7067045295342362,-0.7069719167879103,0.013981590424200066,0.023747251172123406
