shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq
-1.4524766207074864,-1.686041149398004,-1.5326696328591929,-1.5717272920643721,1.3302921059075623,1.7978303933796396,-7.491163266777417,233.1379484722553,1079.2412826879684,-1.5702207702635103,0.056126359363396314,-0.002107346313436529,0.7070522493534319,-0.7066036179294988,0.0205913096986916,0.01909035824932562
-1.603081307683938,-1.6183675177899504,-1.5068190785858933,-1.6068425794185648,1.5777800632334587,1.598341538903293,-6.3867848171235595,233.1321564394886,1079.2673410220475,-1.570076783688319,0.05398422449110832,-0.00041213745064641025,0.7071073816445244,-0.7065909079664044,0.019236459396346828,0.018931408635641345
-1.6109628052949259,-1.6154690373695055,-1.513383087763631,-1.6009198102810607,1.5889301998508605,1.5948007023224076,-6.281702800410884,233.13044359296703,1079.2685836779544,-1.5700699850233852,0.05398404075382966,-0.000354833134293397,0.7071092426060994,-0.7065890569112329,0.01921621349636235,0.018951538544007173
-1.6120279594662799,-1.6148392684489437,-1.5142229232807218,-1.6097855849290754,1.590792184151401,2.179839416456984,-6.247896758729955,233.12964107271773,1079.2688443316006,-1.570063669859916,0.06437518294108363,-0.0003331277775826474,0.7070031478838681,-0.7064777688617141,0.02288214303648134,0.022630035716580954
-1.6104192582935328,-1.6077383373159164,-1.5110037197226174,-1.609056284200516,1.5934480640361666,2.817011740857431,-6.174380962328305,233.12708634381298,1079.270500416697,-1.5700603381898426,0.07555089982377326,-0.0002503338066140443,0.7068656395145416,-0.7063389031252331,0.026803160399375005,0.02660661944227962
-1.5684667300961097,-1.5755338612404548,-1.5484716482025296,-1.6086490418491861,1.5913397600793366,2.9171065696025784,-5.505443404200045,233.09961415048667,1079.2776428243183,-1.5700274806375734,0.07850634797423102,0.0004489315316752289,0.7068274143752584,-0.7062966342792071,0.027601184825566092,0.027897048045907424
-1.2536648940006105,-1.5502519391547671,-1.6485260874258878,-1.6074399210719654,1.5937444263581058,2.9373063326473785,-5.5290715195253775,233.03822257314474,1079.2821432385992,-1.5699657368617086,0.08102445579962558,0.005990413008445358,0.706731036965528,-0.70631576272276,0.026535087387808957,0.03074367994103629
-0.8619885781833614,-1.4493822026174388,-1.7879116096910421,-1.603515732879145,1.5926657738273984,2.950204533357234,-4.316501611001394,232.95282251173532,1079.2937261587174,-1.5698509949667079,0.0853727423740509,0.01281737235981569,0.7065887003459774,-0.7063076295701399,0.02566297011401356,0.03468937761505313
-0.7688767916150088,-1.4714195276663378,-1.8013673770374559,-1.593438981848651,1.5912506277521252,2.9513515717744605,-4.947220261275266,232.9489524032611,1079.2900142391486,-1.5698609299643866,0.08506726251166769,0.014416967821108883,0.7065626013072243,-0.7063352588511833,0.02498989739197303,0.03514680022333273
-0.7540766207719078,-1.6953199571432664,-1.7449773925135164,-1.48631892650468,1.5922244562010495,2.9539571207967894,-9.261909568897838,233.00361710792586,1079.2521800046663,-1.5700492415145975,0.07835375500538751,0.014676936522173023,0.7066058950138601,-0.7064845218017612,0.022521632039409514,0.0328710461725793
-0.7585601043700004,-1.929789005403544,-1.7505989983710126,-1.1340633587107893,1.5910596334826321,2.9544539399769563,-13.557652234220686,233.06151506286696,1079.189281079634,-1.570332535529002,0.06822420135931966,0.014557620743099757,0.7066650542779005,-0.70668837547769,0.018978509285299372,0.029255037385433277
-0.7640549990562566,-2.0893599889757404,-1.7454365083104717,-0.8971217703163628,1.5921520954923591,2.9659727787956776,-16.54660869410285,233.10292047496782,1079.1324581369995,-1.570527559082015,0.061417392548845075,0.014468222938264295,0.706692837930418,-0.7068170006429546,0.016601118095506105,0.026820948863305487
-0.7595128605758257,-2.2321221535744975,-1.692940297646857,-0.7721936042638861,1.590626394694578,3.066200135044689,-19.514168500763514,233.1407769696601,1079.0705791115795,-1.5706832524425445,0.057580542665875215,0.014511945456174803,0.7066874152156594,-0.7069028826356909,0.015227312449675165,0.0254821634230898
-0.7249099531141372,-2.3231330387431615,-1.6598329798915248,-0.7141876172414318,1.4940965425797148,3.157929987105133,-21.328085912204227,233.15463565108013,1079.0266828293584,-1.570773132714319,0.05600412929185071,0.013426126553398707,0.7066889410447079,-0.7069383537597669,0.015052744773985055,0.024542197605532248
-0.7171573123259387,-2.4247621182424504,-1.649263249570197,-0.7119571864214705,0.7435024530934293,3.1667102077917306,-21.775026688830675,233.1824258322653,1078.982052647067,-1.57081073868218,0.054160601381874424,0.00045902129428031956,0.7068380147829818,-0.7068569903598244,0.018983955247096982,0.019308689242952547
-0.716673314194048,-2.43805432456492,-1.6419155124454639,-0.7192380335603829,0.3252079354578749,3.167292233734194,-21.312865142437715,233.1832180068743,1078.9765782372465,-1.57080395594549,0.05393752768662544,-0.006832776176825994,0.706907973021935,-0.7067830820541753,0.0214821774932854,0.01665258689114816
-0.7175156751951763,-2.4363651503722346,-1.621563652964711,-0.7354581362815881,0.0727316854714328,3.1686775532191715,-20.990023459243282,233.1810553403173,1078.9758930787048,-1.5707980872312826,0.05391905446211322,-0.011253699677059695,0.7069452690283677,-0.70673200823759,0.02303795718922313,0.015083357034142288
-0.7178876131849476,-2.268984948082359,-1.5271581752988563,-1.1241358167552211,-0.02504234834205318,3.1795103136021594,-18.275444659256042,233.14726719780705,1079.031406058376,-1.5707992487991214,0.06216547451335417,-0.01296674574134882,0.7068918143050454,-0.7066089336205081,0.026556978511390984,0.017392661916877272
-0.7206638135003482,-2.1864675585329114,-1.4491210283917393,-1.2945673332213232,-0.0391169652380999,3.181230980886117,-17.293120065813422,233.13592455165667,1079.052728238799,-1.5708029805292436,0.06524829028944897,-0.013261077732852788,0.7068655594354373,-0.7065644016902409,0.027750063999856144,0.018378277833953755
