shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq
-1.38899979738043,-1.7529606757721303,-1.5332582729163036,-1.5330768167483764,1.1958252327097632,1.934583148619513,-8.648359234721886,233.1564563491186,1079.2196721188793,-1.5703172120894742,0.05668255627626769,-0.0033498708067898502,0.7070246824890263,-0.7066189103326929,0.021225997079505763,0.01884863282867534
-1.6209979450964276,-1.707388334972785,-1.4884586941363631,-1.5637284387344486,1.5042942057268707,1.4506329315448403,-7.842572874094758,233.18083985605188,1079.2423512739942,-1.5701794875172435,0.048781392299860386,-0.0020140143496617966,0.707131449753149,-0.7066606765741568,0.01796205592697173,0.016527719160274134
-1.6354053361469052,-1.7045418138138058,-1.4834677477460079,-1.5654611907300267,1.526384549358479,1.4163347936618012,-7.8166205194342755,233.18272176779413,1079.2438221590703,-1.5701706414103365,0.048175354993323684,-0.00187997047552914,0.7071384595166603,-0.7066641440788047,0.017700501802837283,0.016360891837017916
-1.605913516397987,-1.724026360213801,-1.4544399146373597,-1.6134998763670212,1.5312807736216287,2.4959600618758184,-8.422329355146193,233.19205680779817,1079.2382735666395,-1.5701681741986033,0.06701004880048773,-0.0012678741072933832,0.7069467193958221,-0.7064727654377769,0.024142500058191282,0.023231601776991375
-1.5941751406136027,-1.724218764651831,-1.4561990958340363,-1.6164650813431953,1.5300957651791094,2.8398980787176287,-8.450864221655578,233.18984599276317,1079.2382576827542,-1.5701662751311307,0.07309198112653968,-0.001079777331019368,0.7068710388335598,-0.7063979252816808,0.02622568349936236,0.025446397408907764
-1.2163508023422855,-1.6681005585033342,-1.5535252088669012,-1.6148332782835122,1.5322184019937584,2.965107065333779,-8.261774529470514,233.09229001787548,1079.2546604039596,-1.570094128234466,0.07792594426996703,0.005558431058512956,0.7067388942128905,-0.7063958449036638,0.025590555464001075,0.02949863014826005
-0.8009894725938321,-1.6465538011566203,-1.6281048490817562,-1.6025348350974349,1.531137486580478,2.976240660334339,-8.985861219352369,233.0128247209164,1079.2599641316522,-1.5700553281627327,0.0795828249132681,0.01279218744728635,0.7066144728757904,-0.706450766675557,0.023621761728058834,0.03263913845139455
-0.7254061417983932,-1.7894467042590236,-1.6475429512382436,-1.4279490242536592,1.5296594633008134,2.9755489975380534,-11.713800204680862,233.03148435375763,1079.2260959140358,-1.5701955407023633,0.07437084193734483,0.014074786487590175,0.7066277461563015,-0.7065732254053841,0.021324035017952027,0.03125365631171473
-0.729170523794172,-2.14520831364179,-1.639884747714993,-0.9163650677180928,1.5252029336683675,2.9031875381218093,-18.338198940011303,233.11696430685646,1079.1033463269268,-1.570605059845273,0.05784166628352354,0.013903758846081369,0.7067194627900664,-0.706868568028944,0.015535571838520876,0.025358912714867732
-0.7285751123979012,-2.3369910493872204,-1.5998088006259115,-0.7151182916515646,1.4875687562822602,3.0281743388269518,-22.03711648218201,233.1655009756354,1079.0130526482153,-1.5708063374940835,0.05246665361893588,0.013246411176339132,0.7067215977058489,-0.7069743615613642,0.013865444703922921,0.02322896627394659
-0.7259878473443371,-2.3959886266950807,-1.5821993106330194,-0.6990663839421126,1.3298936300798527,3.0427170292093053,-22.896302505322705,233.1819984444818,1078.9840600484351,-1.5708428586040377,0.05110367676150034,0.01053772085711152,0.7067545136479066,-0.7069777780673053,0.014340740906131775,0.021790408614585127
-0.726935417077777,-2.443384683828496,-1.5628359528730666,-0.7099275709176036,0.8549916196906864,3.0393958696997347,-22.97229749462481,233.19913094160597,1078.962421141174,-1.5708408183246303,0.05006989568134925,0.0022327094522782117,0.7068492773098576,-0.7069202478318405,0.016910975461195802,0.018490031932146486
-0.7271513265754639,-2.466255515959019,-1.5482575954443003,-0.736336327906476,0.4598017822862313,3.038410296313681,-22.729428222642824,233.20402884076114,1078.9529641247098,-1.5708218023211964,0.04985977285983717,-0.004667439814093691,0.7069172655248678,-0.7068530043354699,0.01927568923095015,0.015976788458112335
-0.732043482506694,-2.4742444043317247,-1.5243084930313662,-0.7477947000412564,0.13858143187689267,3.015852237406172,-22.464549304731133,233.2057547987044,1078.9484114317202,-1.5708048703222093,0.0491085319237542,-0.010358301213304291,0.7069710438653943,-0.7067972561445078,0.021021544193788183,0.013699508099865707
-0.7331358585416017,-2.4249798102210938,-1.5051431417648065,-0.8675586157272152,0.07002339108927368,3.019888409483339,-21.509126063014286,233.1942310078539,1078.9687095980087,-1.5707974434007623,0.051794572323021995,-0.0115735541850608,0.7069634029156603,-0.706752280447488,0.022400259741845147,0.014219331337408676
-0.738955607685779,-2.330062679558914,-1.4921222902797702,-1.0445548159647344,0.06247009114123139,3.021299852399498,-19.75797111908271,233.17414899552256,1079.0064114951322,-1.5707923887916748,0.0563377299983378,-0.0118066849540958,0.7069329045840586,-0.7066949833936718,0.024088058629266197,0.015742753699312096
-0.739323993885341,-2.230490354709531,-1.4832722345129479,-1.311955788942957,0.06199044567756487,3.086699427520086,-17.773687413671745,233.1486903778983,1079.0408645482837,-1.5707856411271461,0.06372959398708503,-0.011821072573352447,0.706872407879279,-0.7065985523518656,0.026704940115214296,0.018350230697211277
-0.7393791589416767,-2.1545476819345333,-1.476429771702974,-1.3276971061956089,0.0632462251167675,3.092585941299569,-16.592248077525316,233.13346115220924,1079.0669186692999,-1.5707837855968445,0.0653130958868444,-0.01179999829494918,0.7068581135262026,-0.7065768188264732,0.027256959989035465,0.01891730877782233
-0.738118083003816,-2.133569263545009,-1.4739960292031675,-1.3345192552712772,0.06599488073671814,3.092493260649973,-16.2756109965188,233.12894507312885,1079.0738169835925,-1.5707827291585248,0.06575421201286456,-0.011729949318974942,0.7068536286546832,-0.7065713762629917,0.027388065285487078,0.019097952336492592
-0.7404939854227474,-2.130252539836161,-1.4607968520373542,-1.3343699658175248,0.06899385119387905,3.0941339956063443,-16.33166382134654,233.13046305425712,1079.0741921581812,-1.5707823226600544,0.06560776069677823,-0.011719051233563774,0.7068550650635063,-0.7065733851373379,0.027332479077297363,0.019050039294405186
