shoulder_pan_angle,shoulder_lift_angle,elbow_angle,wrist1_angle,wrist2_angle,wrist3_angle,end_eff_x,end_eff_y,end_eff_z,end_eff_roll,end_eff_pitch,end_eff_yaw,end_eff_w,end_eff_xq,end_eff_yq,end_eff_zq
-1.504219994932179,-1.6532536310778012,-1.5714463219850459,-1.5805421341607055,1.4213612803367994,1.6863878115726612,-6.566295089965538,233.12205844069794,1079.2531963750664,-1.5701465545101874,0.055582820573938825,-0.0014185428711803306,0.70707708463204,-0.7065899308941429,0.0201565168128387,0.019141075655226922
-1.56734535591478,-1.6351678780280516,-1.5768877978473645,-1.595561164956791,1.4901487517294176,1.5513963331607532,-6.066877705309442,233.11947505775362,1079.2603340598241,-1.5700976638073239,0.05389850787766333,-0.0013190528117061116,0.707109314310508,-0.7065903316533925,0.019526367770132818,0.01858068327531109
-1.5715155834302004,-1.6326160607728348,-1.579815890036133,-1.597940657405358,1.496169854549536,1.6009186565907914,-5.990287158072748,233.11800741130335,1079.2611795944756,-1.5700912174775783,0.05489988728975033,-0.0012858306958984148,0.7071018784965768,-0.7065785239716367,0.01986871909797965,0.01894615766009438
-1.553082199681827,-1.632231322073032,-1.5720813932194218,-1.6036474987343428,1.4985202173468304,2.054198569222247,-6.119669611368549,233.11743582591095,1079.2613238225467,-1.5700905331207426,0.06278241881392313,-0.0009174892297436149,0.7070178873066206,-0.7064986996465475,0.02252522710730302,0.021861120053295054
-1.5510194757495896,-1.630852186782157,-1.56630719558747,-1.5954532732891125,1.5000359729097403,2.742535790094317,-6.172453998457364,233.1183483913703,1079.2616682872663,-1.570095011765681,0.07457649903589102,-0.0008469174955375509,0.7068740845796889,-0.7063561994318399,0.026669021435545084,0.02605208954199742
-1.4958926668311958,-1.6287031507858925,-1.56255001320917,-1.5938319279004005,1.5003916147510876,3.02725010528029,-6.3980576116859735,233.11231979637077,1079.2621286512863,-1.570096059479505,0.07948934982066519,0.00012482314995839212,0.7067939566621211,-0.7063026910166949,0.028062085110854326,0.028130603756590697
-1.3222971599855955,-1.592909161523299,-1.5683569540003468,-1.5973954555661904,1.5017164965655652,3.175675616128418,-6.477998243192892,233.07734764708505,1079.2698095096907,-1.5700745269701912,0.08286784360535389,0.0031813333332949487,0.7067073603087884,-0.7062905901127666,0.028176956760365707,0.030403425979134847
-1.0107915568657955,-1.5814219355799817,-1.610320975080042,-1.6296672816008488,1.5309645062268953,3.2030623436888477,-7.195728247939579,233.0276452303905,1079.2733246388088,-1.5700202488992292,0.08484107424357452,0.009133305858746528,0.7066004862418439,-0.7063260938488811,0.026773232067917485,0.033202349850707316
-0.6949612629681103,-1.5883194976355481,-1.6387485995790747,-1.6201333899382777,1.6674426740610944,3.2057142851147717,-8.600135613733427,232.97927449839364,1079.2786717732004,-1.5699449537949672,0.08509471502083062,0.017033000101604027,0.7064858523581294,-0.7063966933025436,0.02407416736287518,0.036081665355464934
-0.6533080610659427,-1.7519914791497182,-1.6425355992427568,-1.4817029625011946,1.6791649787773137,3.207230389290618,-11.616990536940355,233.00483518858792,1079.2419091825652,-1.570092339063021,0.079916659452967,0.017952381136802958,0.7065090697072912,-0.7065187918416675,0.021916349474524633,0.03458041095243111
-0.6570969150457172,-1.987174985869318,-1.6823285677129567,-1.048969544697186,1.6796738830071978,3.2112523188176008,-15.77663874779331,233.0534607117024,1079.1683662482626,-1.5704147467788026,0.06902873988633851,0.017871183084271446,0.7065742649623195,-0.7067406785953172,0.01809081503901375,0.030710645105765422
-0.6590091909421085,-2.1557149517694953,-1.6857179612377553,-0.8186240452387117,1.6785465685907233,3.2131594639167176,-18.834870102857796,233.08931099151627,1079.1019335846922,-1.5706177504027317,0.062162290126719186,0.017804835646324357,0.706604753819493,-0.7068697881911717,0.015683966428202353,0.028263715596873556
-0.6620675162505736,-2.269221556179948,-1.7011959561104242,-0.6529840296250586,1.6772592598895504,3.2059236020316497,-20.79123474806734,233.11313263227245,1079.0516583400147,-1.5707528541601035,0.05743609139399515,0.01772090182740065,0.7066229385474704,-0.7069520119420887,0.014041094572954091,0.026565451111624717
-0.6599162655608525,-2.3160633995760764,-1.6954911696455166,-0.6166327443947963,1.5824365074436346,3.2125203451083784,-21.496662739205593,233.12506490111272,1079.0296255763994,-1.5707982285152844,0.05600032653795813,0.016100909130589768,0.7066466641034719,-0.7069667467516816,0.01410561437730535,0.025486128419548323
-0.6516444247922237,-2.343320098881622,-1.6970027135599097,-0.603184689914307,1.3982525288755863,3.2095151869731398,-21.656580870263742,233.1317228851824,1079.0177901778043,-1.5708147246556328,0.055264024006039504,0.013029746503576809,0.7066880713277139,-0.7069556265313625,0.014930740179497075,0.024140939427806294
-0.6493200570309668,-2.397082119750445,-1.6932206277935185,-0.6028463189611498,0.9734795504985674,3.2040473906054707,-21.820650000532346,233.14787916788484,1078.9953764375289,-1.570826324241762,0.05415838343517756,0.005656000242576781,0.7067799697583522,-0.7069094603299401,0.01714618407206004,0.021144682929349613
-0.6518961186592841,-2.42048339038712,-1.6881339324752054,-0.6125849955239026,0.44359424190078606,3.2043691201948987,-21.290065628095597,233.15433348600246,1078.9869456404342,-1.5708125334588976,0.053836570040761846,-0.003636442590529638,0.7068783219994114,-0.7068205696489411,0.02031683815779807,0.01774672633791926
-0.6576119925255255,-2.4225401747732875,-1.65453073247467,-0.618854714940351,0.12868873054334928,3.2032533807728956,-21.029845856629823,233.15647043197407,1078.9840145874598,-1.5708021820887743,0.05330408374815775,-0.009231771985803302,0.7069330362268748,-0.7067632157511596,0.022106115665231244,0.015580718928454385
-0.6594241189929428,-2.249413051193711,-1.5817424841533472,-0.9320069214387456,0.10501420780253036,3.212461159422999,-18.292072336374684,233.1257934894633,1079.0456636524216,-1.5707878553402534,0.06068155629010725,-0.009675784116066219,0.7068798367667432,-0.7066662961112059,0.024870022301181346,0.018031203615692836
-0.6628528805785825,-2.100961550264797,-1.5415742822047747,-1.1349797298232125,0.10485262322896625,3.218537701801129,-15.894849589286078,233.09931502438678,1079.0924141560752,-1.570777902346542,0.06622004677142876,-0.009737814885022626,0.7068313289614168,-0.7065903658995966,0.026848887957507124,0.019966582881322574
-0.6864044649488293,-2.0431744037499473,-1.4682204876734606,-1.4263842256632786,0.10349462452791551,3.407231807975016,-14.994959375394522,233.09619997750428,1079.1017228942887,-1.5707694110643233,0.07432765141513413,-0.010171896654722345,0.7067525169927997,-0.7064662555958444,0.029866519660821926,0.022678192875074173
-0.7100860727209719,-2.0371837051338693,-1.4544779456855343,-1.4706334570254338,0.09795705900589259,3.4339003286284524,-14.834142051255778,233.10159567054512,1079.101770271775,-1.5707697570639219,0.07543010609024968,-0.010681869776086329,0.7067456451155038,-0.7064420698011209,0.03043607933295481,0.02288755557539186
